timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,is_labeled_suspicious,attack_type
2026-08-08 06:36:44,49.200.70.82,145.251.113.183,59665,8333,f6c9e050c666ca88200d9f61bacf8ea84c9e7b979cf350305254cde09e5f367a,1Qt2M2bNAZufkBQm8IMufrup7Lbv19GmBi|3voMkvtI0ZVmnqBRelP9nne0GelM1TRr5y|bc1qHX126mUqho6sO1P9bVoLFZVgyfM9pCM4FHevrp,3gGdBASBd0r1Yw6SpMrbWEktmVJExGFmgJ,0.10362215|0.15754726|0.50666166,0.76775642,7.465e-05,P2SH,IE,False,Normal_P2P
2026-08-08 07:38:31,200.233.109.171,111.22.251.39,8332,18332,fc2136bdc787946f9fceab97d0f1bd093037666ecadf4a2c33d2cdadf2a5945b,bc1qMjpLvpif8MWngyAhCdSzrgW73UTc8VQ9rYjqw1,bc1quFrnfMbBLlwCSCt2WOZJeWQ7XuvIBux8XNsuuU|bc1qnqOzTF794ypYq3MugKqwRQ7iiCiCqvhgn3kddE,17.78525052,0.02595748|17.75911454,0.0001785,P2WPKH,LI,True,Peel_Chain
2026-08-08 07:44:51,68.238.163.73,58.167.218.30,57053,8333,2e5fee0db23b4e88c3aac6dc1293a6fbad9ffac4c2837468596270ac4a76c2cb,3Bz9JfME14DxLXKogPBSs1SjuvQF9daNZm|bc1qKYHPnk590rqoOzMyAn7068urQFNAPrVKKvQdOb,bc1qnxMayIIi7wCgwAj7HFxDmrKGkQv7XfYaeMupAM,0.00912444|0.45834705,0.46711185,0.00035964,P2PKH,EG,False,Normal_P2P
2026-08-08 08:07:15,87.181.244.105,115.139.89.91,62899,8333,ceee5af01cdfb29f474eadfac1b10e510a3afde9c33c07259d3836735c21256e,1pOwJxHGo9azfqcx6Z10WV7MfW67VzV2fe|3ux6PqG3sZ8WOP33cHXlwTrUOod4OObwqO|3vhdkVNezDUssCvuLgLoXeABjTUw0aRlVI,bc1qeImJmV7rtG9yUJWnPwvWOtHOU44Rq7lnBLiFTY,0.36029204|0.32944335|0.75677778,1.44611758,0.00039559,P2PKH,PS,False,Normal_P2P
2026-08-08 08:20:15,195.166.208.70,21.214.71.148,1080,8333,f79cef44c06cb301efe7aaca2e14debc28e3c37ca413e813cfe665450ae85f11,3i9RwNKATM7zTyi5n6k2vcBt8xdMxqKbQn|3gmNwxVTe46dR5aL7zYzjuwFy5iJmKvKJh|3jB0xy4a2WeJT7EbawlihZWF3wbn3O6Aa1|3AQxxGSvZlKktFMIK02ijuIcRPrcfwDJ6R|1uFocwMXEEwJunfyNpgswqjG90O4rZBdFk|1Rd5X6jyE8YFA4AOEZq6XGVVRwlP0JX2YL|3sfNLFR7ICCD4v0QkmpTjCNK5Kt6scDBWg|bc1qknEIyuyt0CldtsFuzMzbTCflksedbaDVAXkVh9|1EGSLcMWKWfeAKJH5WJGHzSTIWZv3vOmdb|3O1GOY9kyn7cg9mIEiiRjehtjWcOhntJKE|bc1qkaLjrykmpHpoPGbj69XiYfjSOw654pTxB1BdHl|3IBBVI0Bbm4ZOR3hO0DR5PQRfFaimgO6X0|bc1qSsg5P0sk0PsXGm20RT8uOnlG4TAnQQf1838PTX|1WOvplMc4mNEtrqGZ3CXoncqlMgk5mJxG5|1Elsx2oBdiX7hmH1KnUuDaXaQIVRMHoi2a|3e7u5to4J6Pz2hAXrIuafKEiduvmbqZCfS|1czZPUaIYNtdHfHXxYyjscdrIA5apNZ8H0|1Z0Cs6sS2WU9FpRalhSwy7EWEg400FCMFz|3HvQpc9s9SJNwqKTaJrKsdXsB9fjmOHpOk,bc1qYdMcR0sxGSUvDgeirL7egARogmkmWINB9E6scz|bc1qSi7d1WIyQ4MXx5TKtMjvRSqaB6o8KJgZPv88iw|1HA3mLdrRWoAsz4daQXAPehHUUKhPlnpki|bc1qcB7Js4X4dSEriNqJPODodS556reij3JUAmqZKR|bc1qnDWbLJKJ5BY3RbA7KtrH5q0k9OFyhuZEB96haS|10cZWbAL1d8yN2EKgRMKZ9MHcY540ToHKp|14hiariFCvI0IdwTu3SQCs9cxUn3xvoKlE|3HnIbEbLcV3X2okNClekHG2y3BLChNBSqw|1wHCe50x73yDswnFVHYiqawc60Nceincuy|bc1qidV9Ml77zB5bFe4CyRgCE3dl9YQ6HnYHnZfhrD|bc1qDriMdTCwB6SIvNYD7SC1ScB1mhFZoLQ7gsrBfZ|bc1qeHKwb1bnnabILtCXJNq4SZ2VXje4x8Gg8cdXBJ|3g4n4etc5GbeWSqRXWEghPdTAEkYjVnm24|3IHkLH32tRDpf9xv2uTozdX0HKTbhmje84|1e5XyIr8Ghfonr2U3olVcqSbwTF5qWJOB8|bc1qTj09TGz7itJr2r3cEPrRullrMiVFEHdmpkl90Z|bc1qg6JBXfYo2gwKuRiyiCIVj1nySve9OIwh5tU60k|1keexf5kwUZkoMazCYSLh2esHL2H6t6knM|3WHKgkzmt1Zv1EWbWZHdeLcTQPaPOPsw3R|1UNtDOHZ2jYPruKtGOQRodjafawTO6av7c,0.51352286|0.52567135|0.53225319|0.52409238|0.52545012|0.54152359|0.51926038|0.51487514|0.54176036|0.52580796|0.50526558|0.52338634|0.5235076|0.54588215|0.52833973|0.52053041|0.52439342|0.52037857|0.53014008,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.48482737,0.00121384,P2WPKH,CG,True,CoinJoin_Mixer
2026-08-08 08:40:51,188.232.101.128,206.155.207.147,49914,18332,19df5d51a53328134d8e90882b4d7fdaf8cea9dca53e78bbee4b441890a42845,1wcurrRSiGPlBUbhZREpu7HpHxBsUaEn8X,3gqsTyhwZ2AoIpcFhKtqz1L9c2AsEiWDJw,1.52721793,1.52716418,5.375e-05,P2SH,TN,False,Normal_P2P
2026-08-08 08:58:23,201.204.13.67,219.41.189.26,62485,8333,6e15165c61ed7fc4307ad051fdf95f1b4d23d20732cdee2a39ce623b351c75d8,bc1qGw5wmboUMXn6RfjutPCiKA6DAvY1jTUpC08lFk|bc1qMZJlTQjs4D8pOWAzxLomRCa1prDKzFUlaibvHr|33UU9sJG5Ttj9jJmBIsdClj8n2ha5v87Td,1c9WwzDAz8sdz501Bt766t7ZSXePahguZJ,0.02201353|0.77738593|0.93459142,1.73362303,0.00036785,P2PKH,MX,False,Normal_P2P
2026-08-08 09:50:35,128.82.40.145,48.73.190.163,52695,18333,25bb8dc14ba34420a6cf9debe2a77d1d3eb416204bd47a26adfb5fcc2cadd430,bc1qal9sTj9PiILjucYqQajjFljThBUU7tUxIhNSXO|3oxDXM2nuZcL6SIApZ8GSXKVpVK6mFYvrm|bc1qHdCaABjHzU7wHhu17ORZMOIsgGUaxAvSrkskHO,bc1qUPjHRnL0gINGyKfkdDPBGBDpaybNCiJ45hTdC1,0.12488012|0.11185384|0.11703513,0.35360627,0.00016282,P2SH,FI,False,Normal_P2P
2026-08-08 10:11:39,50.233.43.201,210.114.244.83,18332,8333,5702276c44e886cd1af9f58d2ac52afd40b0b757b959d876a08380820c33a6b1,bc1qF2PoolReward,3e972icR4RcJdY3er37VFPOJBbCXmNFcC5,396.34879868,396.34821837,0.00058031,P2WPKH,SG,False,Whitelisted_Institutional
2026-08-08 10:13:24,152.227.9.83,188.240.41.131,8332,8332,eb09451244f742eb9e9105ed978643bbc39ed50a7e95bdb0c69a1245e95748ba,bc1qtL0db5ydce7YPUfueeKlppVMFifocTFOl0PxJd,bc1qQ64Y0Dm5eqqhP6CMMz3wtzLhe9H2bnfTyrDdN8|bc1qnblqhMLAl4Le0AapnJeJolvWH2NyCgxLCq0J0k,15.29281094,0.07537452|15.21705818,0.00037824,P2WPKH,PT,True,Peel_Chain
2026-08-08 10:34:40,58.83.94.192,81.149.90.45,9050,8332,28110f2ef099181ecb3e54e4c77a825e871a7514c995653d6e4722908523550b,1sj0QZdwQ9gLhCkTBRV6cKSbNAIDNnNcjh,1z5kYfqKhHz0EKN03mPIK2gGeW5hAHeMjP|1Q5SqlD9NG9WG5HSQG6ny3EEFpLWc9r2il,46.45367822,0.15228445|46.30119951,0.00019426,P2PKH,JO,True,Peel_Chain
2026-08-08 11:08:23,1.152.96.239,191.165.233.203,9050,8332,ba9c371c69c27420b56dbd6e61a5d6abcd34933175252824603a06b831312157,1RwaXENgkRHX4pEiVDdiAMGo5A0F5qS1gR|1sxR5aKTDkD1gQQW32RcpS8hNK4FsN5B0Y|3ToBeG4fTcEYsHzjRD7940NA2SMyoy32Oc|31OU407xtXlmx8dmOA4k7uKzjY5Ku4T0hj|1hedsGcUyrIe6ggpForxgMeiSZYOVePJYt|bc1qPGldXnJQccGDukoZciZe5F0W0OxuGTEw5nt7S3|3k7xZ5VgVSkgUx4uEow0Ga4wPwhL4QD0qp|bc1qBkUAHUb9f0W10EG8xmUbG3Q6zmxIxTjynGJmpR|3885vs1mMV7qsIQwZzvYnVcaFXN2cLlT6F|1dTzBST1lZp3baQESMWgemjfeMAOsi0i7Z|bc1qqr3a8LkW6gdfI6A9V5CnlKQyRYcxQnrnZzzvSj|bc1qcFj0Y0IvCrA0PQawB2lLi1ULFKwWsahe1hX75a|bc1qmygqdz5dWPjE2ZCnHEH4EQa7kLb0w0kuZsO6Su|3vRxx2X4ifzUnLwLyN74F6W1eiOhOeDw86|1TNecs7iuDqQrdbHThpcdxo5dUmcttl583|bc1qWsSkS75wFxEfzASByAb87cwsGLOgsGqrTreyEj,1cSrYS1psNNrCBeUhP6RCEHflgIQtQwG09|bc1qkBhoMXspUaijiBwv7hx70eEjSm1AhowwNgXLVj|3tPTTPpZtpiZGkMFmvElYSfv0sdtfL95og|1IOW8w2SfcrF6AVPsSYMVi9TDkeeHN4l5H|bc1qOwDMZxIqMGWDQPYDPe9Cas1f45a91hWddkaZ4j|3XDCpwa9MYLQLNHqLBqnhlBnzzUPfUpoxT|3yTrwWOKNjMYVb146WGFyuoTQrRIzCACjx|3xEvww80D2Fj3bPNJxjfz3JMvfeoQWnE9v|1ZqB9cZca3nKihGHDdKNLBMy3AZyTu3ROz|bc1qSAkJkniyPHUkPxvkJbdgp55XNxxlPFmJQ1c3pn|1ZEAki2J1rspmJNkeNGpnC3cMtRRqZoG5i|1Oe06kgOtajZTnvRSHDSoUNWcm5iN8pkMp|bc1qA6M6B5R7oujSH2khHTsdbkJl7HXCbEkDbiEQHh|1UtpRZIdMPATZv0KEADVs8gWXUdQEWjGOJ|1FampBJE0hcSY3upPIu0ZZHlrZf4gDWjqj|1SCiEui81pFUfnEFe41QNAWpn2SqpZfwD4|1xphMX6ZI2OpFin3jH5psuguhLJjkMyWpq,1.0406752|1.02514143|1.01349312|1.0105187|1.01316818|1.00883856|1.01119598|1.0109544|1.04204026|1.03806258|1.01522063|1.02729485|1.00797849|1.02273957|1.04828579|1.02117512,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.35584401,0.00093885,P2WPKH,MG,True,CoinJoin_Mixer
2026-08-08 11:11:32,178.61.69.128,128.180.254.223,49243,18333,18d3141331cd648d21157537d44a4b00da68957b2e27677a2be6cdd5460167ba,bc1qmb9qKSP4u4l9ocNVbHxyFmNeqwfnA8ftMTuiKq,1I3ecNeTR9sMLsNCGdpemOPkB9HUGRydjF,0.2120803,0.21197653,0.00010377,P2PKH,NG,False,Normal_P2P
2026-08-08 11:36:08,203.217.254.61,136.242.250.80,3128,8332,9177f0c80e3b5e53bef928de61d7bbd0defd381bd4a83862d224684263704442,bc1q5474ZPKBoO2bO20dBxhWOs24yIXHWXTVQqDncM|1YpMlcIr6jmjI0VUhWaGMDT4SiVN8FvGkr|1QrfRSveysZDHFm2sIrUqq4e4KlezgDeWw|bc1q5SNbz61OkP41IaJ2ylHNYbTEuByBB9gPeBN8z6|bc1q8wAEdTd8UnavLQgRujSI5z9ocxhxFIi0OAtZuF|35sXmZ5GFAek7DduL3KeedZgNPtpBmYlOy|1X7G889JIPFUbj3YvTr3u6nNYK7i8bhugO|3T1DgEPS4t5ZkYxDzUIvBGqbI4GfpbLcUG|bc1qGVHPBdu31cHmvLxVK6MzcDuNVfR1Nb4u0ZGqWl|3VBk18qSISREgeuj6VcvZwvGzTfP6MUFo9,bc1qPYIB406qiuHtBHTVZB7He9xZZTvein0T8HPaM6|1wDwjsPYtJETmRLKQNuWSmNyyjCYa7kbpQ|3iY26gArt2d6To1gUieGO08aappz7iG2zT|3r6i8hmc01Vp2T9HMhw7yAl7gDQGNEc7ri|18PBw7nKMnod7cwu02xhrzRkCFNolSKu5k|1fvNPzq3NBWIisEG1pvaAG1rGrCqahYkB4|3zkr1Batdg45kj8xnSxjN1S5QdqRdeIX6y|bc1qv8MPqOjrjtmQREDGX4colbBdFJWbcIhoEEOl34|114WIQqm0VmH0w2qmmgXWs75MeleTvRMb0|bc1qholZxP21QttVIgJXIjjgFy3nYqsbblcVsNQNtI|bc1qoGyqhPRVpcQNM0XS4bkSvmteIPafjZFLH5LGId,0.50862621|0.51800452|0.51122406|0.54913224|0.54921967|0.5123309|0.52120896|0.52569231|0.54751542|0.50748946,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.2498501,0.00059365,P2WPKH,KH,True,CoinJoin_Mixer
2026-08-08 11:57:36,216.152.62.54,147.101.64.156,3128,18332,bce51ef60409915d45e551cef56fc1ce2693ef3168012c2d5601a8bd3d7d80aa,3228TqWORGV1MUWMYKLlcy9rSjQpkA9MNO|3118PZ0b0ncY7G0V589yBnciYmmR0vBgLs|3WYs7YxXjGLlMPGNOwG60TQtUHCKNbGwri|bc1qxvkXY17T1YALI5Eqz1ubx8F4XAI58TmvBjTbLz|1mbYlUyCTgBVjtGfkBR3xGRC6w172ZjmVj|bc1qJJRP75ptmvyie0qZ8gj7j7rNgkrxhg8wjlfZ3m|bc1qNRpaXKTzO3qNoqqI86T1qCovz3Z8nD60Roe7ur|1QwMazqKaGyG1d4zhVFnyEaTQndJKRBbdO|1rPkbyInVu9tCv1dtHpP6W7rwvLHBPCmX7|bc1qkveppLXgl61EUQee5RBRrWp0NLHAGdfjfcfLRo|bc1qBlBRtOvU7UgWcFYtuscnj5YtAL0DGuMTKnuozi|1rxgd1GQcwtPPv4FPZNFdd1EQZAXiOzvAN|bc1qjRbZDcolq7krvczG6QwhIY0xZix8g1tPY8Wovy|3OLnJ48lAlhwouxsezdRqnG7LX0eAmrl2b|1sr7rg90Bv3SwpJrqsuRpkjCerWXNqVfmf,1jElHSpzahpwFXIaDUfLSL713ayhF0rqoX|1PS9GUvs3aqugzpindCj3JiYzrFyRCvOyo|bc1q8XMMlkeLJH50ul4PHStzLFLdGpcm6rhzv8pYuV|1wMImig6VLrWp8DZXVI5sbVEIBqMjMIwsX|1kDsx5wqlf0lWHVnzrVSwh2psUwLXxXAjQ|3fOgP17V4EgKYEWuekRPABQuWkpfqVAKys|1vdnRVffIbvmoIBnzkpFHDh7MHIDch4SWI|1iPCbIjb9e8ZpaFMY1jcl6ZIfjqztaRxrM|1IhbbzITZriaoK3SdoEQaXiSNXqV9vtJQB|1r9zZO8PWO9LJj8wMIS5XPtYoiFjgGpm3Z|bc1qzkmX2Z4l5Tr4VlBMXkSoDKcAFfSzhvXnyoj5Xy|1RVYUhUCHlTjQd0np04o5hR26Rv89j3Ldd|1xNwUX68GuBsfLdus7o3DC95eji4RRNAFl|bc1qN1DTnQ177EheH1KiV8dCh5fsF9pz8xiVvslB8z|1EawT8ZZQiZCXeJ8A9LGZQI4LPoW1g1Haq|bc1qTl0CvCTwgCEclZgBRdzgCclRwmxFOx3Omc8lZi,0.14733776|0.13315225|0.11905532|0.12878025|0.10553473|0.14053974|0.14734789|0.11098154|0.14301645|0.12132942|0.10830333|0.14936782|0.14837534|0.13917689|0.10659395,0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.44815356,0.00073912,P2WPKH,RW,True,CoinJoin_Mixer
2026-08-08 12:01:06,9.149.78.25,131.35.138.120,57146,8333,350f9af55ad6ed82ba105a178c199419af6e52f1a5d10853977b5c080ffc7fa5,1YHuyimsoOeKbwXYnI05iYc0dZWU6TNVaI,14INJiFcjen2bPWcOF8EMmzFlrhJZMP9Hu|bc1qxMpx2OjFmTs5YWwy4fGd9z0vtV2gRKue1uYDIu|3Une9ZLNQGaknNulByQw7cFuH2L166V1xd|1JIFHLJMZ1sracWJ5JwtvNgJJb4XEEd7Ff|1b8nmy4BvIJvHgW6RKgnx5iwUFqN9bUAEk|1hZf0ZuOt5UaPURbQyH2EpDQ0EaMN6RNWa|11ktplPsr5geI7792mOtyqwcjao4GA2ABx|337YVmpVjJGfFvfKJKQD9cUx5D7WRDY3iX|3HosQyjVFGkiqmzJ0S8PQE6pj1KSLOpi65|1GQOzwK44pw5SzwGx42TfrnVPeVIctyfBD|1sssqrQzxA1dzp2bjCyxQ7wSenRUnrxXLn|3T4lVkpDtQkHEz4WiTi8jZK1IBJ0OZFKQc|bc1qIlCyfa4ID9iX6FqexjC6y4MMUWHAt5bqvhbDAU,7.57010885,0.5412923|0.5230023|0.11450138|0.92943586|0.31576825|0.11043156|0.01378397|0.5752846|0.45374521|0.11930448|0.07558648|0.57917429|3.21464064,0.00415753,P2WPKH,CH,True,FanOut_Dispersal
2026-08-08 12:12:58,199.254.10.182,31.40.209.213,54199,18332,7320d24956d6de8d2aa1e4bc194d5bc10d2e828a8db198f8501152674c499389,1YPrxg0TSvVL0wFOgmfoR9AR4O97b8uRzw|1IGm12o5Y8rtYnImeEnOFq30bFMKZivvPg|bc1q1zeCmG0rMANKjPxOQXYTJSVsCyKfrPNgszT6pX,bc1qCZAqHdhbhxaWu0DMi5arWdwE4390r40HkNfLEU,0.21385717|0.14096384|1.13574482,1.49051515,5.068e-05,P2WPKH,MK,False,Normal_P2P
2026-08-08 13:46:59,175.42.113.98,202.251.101.79,62822,18333,87aa60632e921b8188e007f7a4a23a008b6203a551080d21ea154ea33f04a73a,1Frqos7jx6J8gm0q5yXZHuTQmKXIhK0xEK,1fAEeho7bDrUrW1X0MSWEWkow9pkw86adH|15eMMZgDsK8NBSEStDJDVP06eYgz8ZAeHL|bc1qcH8u2MlFLvZyXVTV1yvxh1rN4MDdz9YBwfMveU|1Rv4hFYzEPgaF428ck5n14v3hpe17KMeu0|bc1qOHcEFyQoLoqZirlD6Evw4OAvahMZHCeERhJeHC|3iUYT7jom0Rn4aHqEKaPiqihSc4pgD0d02|3nki2ZarYhfOQolzWWzZRNyNhTwEy6Vo4P|bc1qpVEakIgKSG6uKFNwxDg6Tm2Be5GZMs2ZREHQQ2|bc1qYjWowAnMjkUFe5akPVmRQ4kABVpML8F6TvfPxE|3fhrSCHxWIVSFJRgEyKXyXc8sKkMkjBeN5,20.32073358,0.88672145|1.20416972|0.09119878|2.20306026|1.03553725|0.18591769|2.78614766|1.32150692|1.92501518|8.67695382,0.00450485,P2WPKH,HN,True,FanOut_Dispersal
2026-08-08 13:55:54,93.47.67.36,158.236.209.30,3128,18333,b918b9337b9a60529b7a7d33699a4654ef4580d6105fc67d9bac9ff0a5026c22,bc1qHpTzipHED4XKlygm1DQ6xKT4gpLkTGLyGT0qTH,bc1qLLwne7I9bEGVtsa5rZVTPSdnZFkIiqbD4s9WGG|bc1qbFlpVuEkKjVHaNpFbpwt78FNXcjXxawktBFxyl,19.82062919,0.0339255|19.78653716,0.00016653,P2WPKH,AM,True,Peel_Chain
2026-08-08 13:56:24,214.107.181.104,143.98.73.106,64124,18332,3bac355911253b5db7c59d948575c5d105b45f1fcf008f230d32307ef68c72f2,bc1qoB60uTzwBuE9LgpWlwhxFZoseO2Ylcj08hwGt8,1Y6GTOKBdV6OGCWFmRw8er3oxNbdVRMc1C,0.02845594,0.02836145,9.449e-05,P2WPKH,LA,False,Normal_P2P
2026-08-08 14:21:20,83.242.89.143,219.114.162.202,62209,8332,74f4dd0ad4bbb8da9d798d95be6786a3742739dcaa44568b0a00031f5743f6b5,1ikHhL7xp84njxRCuMAnOT4HFBzhK3ux9R|1JAWw1KJ4BUKdPwuAEjWlqtql53TlYt6X2|1XzHJfcLfIKLWxMvCzNz467X6NbTr9Sjsi,1ydr5TbFMODYyuAaX92LJmWvU2URxDcxkA,0.40692548|0.14926996|0.66392179,1.21991228,0.00020495,P2SH,SR,False,Normal_P2P
2026-08-08 14:31:52,21.116.214.43,156.3.131.191,9150,18332,9a8e0584772caef8a32b0a527c0fac519fb66fcfe6b18afb0bb1b8429ef75d0f,bc1qlxQaK3rwTtApvJ07DD6JUxqZMs3jFSV1bNRUQt,bc1qqBw6ayZd6mPi2xjze4fkaLUhQ06ZveyYYQhpf8|bc1qheM9yW3FxdCplikjZyYOmXWZ46SHi8VvCzvLDv,12.21131532,0.04870846|12.16239709,0.00020977,P2WPKH,IQ,True,Peel_Chain
2026-08-08 14:36:47,101.234.148.124,72.134.109.253,63932,18332,2b16f801e13134dc0822a0ff5340912042a113476f6a96fb8f73d0c6b7175339,3diB60RZ2U2KSYf194732DGSOIUJb3mVXE|bc1qkXxYHtkM3niI7C1cjoP0VU9xPz1TnJikbh5gHI,bc1qc0MlOZF7vdQeB0egQuNTgxu9aPw7ELxZMX5Hs6,0.50944759|1.10949634,1.61850964,0.00043429,P2PKH,MD,False,Normal_P2P
2026-08-08 14:39:45,110.36.154.88,152.124.83.38,64044,18333,3d04680d14898bf658ab6ba8711d933d8c6280a7fc15985afbf370bca0769566,3NlLHG8aye74u1SJgjuujI7Mnsygimudw6|1VkOsjUejdUdzgUeYODuX2zI2pEcfJkz01|bc1qLi1faWls4XJmCA3inuaHucqnlFOg2icu1CcLjF,10o8zWeFhQ5VNzlgqnni05zzyAX9kNHx8a,0.0352598|0.08450306|0.08944716,0.208756,0.00045402,P2SH,BD,False,Normal_P2P
2026-08-08 14:56:29,193.126.188.119,160.132.4.5,9150,18333,d9ae51df6bb8a73b31a62a920807254ba486f05540551e6b9ae1eb406f793463,1bg2nexGbdqHJgXIbYNxLsiVdLlrd0qWIe,151lUUyqQZVw7yCtu9F05ra6XKomKN1n5V,0.45053896,0.36059961,0.08993935,P2WPKH,MG,True,Fee_Spike
2026-08-08 15:01:58,68.205.220.231,92.213.13.122,8333,18332,fcc1adc1f4d4827cbad62c39775786ddc6e5df05b7eb901243525a0aeaa25748,bc1qUvAPQxD34B6YFwCuXIbiE2PhpXKcCrKNZ5p9lk,bc1qjNp3qQogD4OUaedmy4L8eyXphA8WyPrebRnlvw|bc1q9RHgQ3UaaTe1nfjJc0EeT2Sq6IbsIPfEn0sZpr,35.73756027,0.13300291|35.60411448,0.00044288,P2WPKH,PW,True,Peel_Chain
2026-08-08 15:08:21,204.67.98.2,3.66.8.70,18333,18332,740517538e08bf81e38e1081e1383e0b2819cb0478fb670414664b4e8ab4fa2c,167wmn3Eknm0p2CEPF1o70M78SqAjtgIVA,17vxiTzY83L7dYQ8E4bJsDsRghC2hw6ntH,0.30192686,0.27260461,0.02932225,P2WPKH,GE,True,Fee_Spike
2026-08-08 15:43:09,220.190.215.74,107.216.249.95,8333,18332,ac5c11cbf8b19e972c2661543c17d7826d42893bfc23511075c46c9eec261cc2,35EnGxuYDBWZB90jzL7NkCoLABCnnlskhx,34MOaaiaYuo6tLczcSMXknYyAEMz2Jei6L,0.40596467,0.33697119,0.06899348,P2WPKH,MW,True,Fee_Spike
2026-08-08 15:47:56,219.185.161.168,160.110.46.134,63880,8332,825bfc6f47e5ce506ee7f6d54f0743812ae51c57f09f3f48263c0877672b88bb,3PlUp2npDaoIRXXwtEzWABj6kOpcb4eYlk|1Vf9CfjfkKTc4PSyuW9OuToSPIV92kgxKS|32W6twte8FceWupO82XSlNPbsFh3j6fe8v,3x5f4izfld6JLCshRmuQ2oi1RT4jzHTqfj,0.30502283|0.13237226|0.79193489,1.22920142,0.00012856,P2WPKH,YE,False,Normal_P2P
2026-08-08 17:28:37,199.82.166.157,69.232.86.152,56818,8332,69f0617321def65070fcc879bd0379568d43435d4fab31196ada80643cc5b8c6,38vBuFtv7CN31uhtErqWWafg2syf9ckfaT|38gupxfbvd7U6Ga16jD9N0oFekMu8HpNtK|3aMB35hGDLVuRjRUZsseW9Q88GjHgglEgG,1Hop0YahsPN0ACxptYbOX7OHrwdoUIMfO9,0.541164|0.38069422|0.57669452,1.49837909,0.00017365,P2PKH,MV,False,Normal_P2P
2026-08-08 17:51:31,142.37.98.78,157.162.211.223,1080,18332,4d44cbb98ffc45c587ee0b6ce7d3dbab4ecaad40031ec5938459c70db4b961d4,1uQpF74El3yCyfn9BebHuGVyM608Nq8fHn,1nw8fsoJpnlf4qfC6599CVSIcbZiAChTWG|16EkuRtBI2OaU5fXs2npTkkKaUS5Q1pEES,19.34853542,0.0781887|19.27002393,0.00032279,P2PKH,TZ,True,Peel_Chain
2026-08-08 19:18:13,212.113.96.182,159.143.87.185,57545,18333,7a9f7703f33d34215df26db0a9617ba0bb376688792295ee87b3b983d69904ed,3jTQHHJUtAbFL14T7hUPAZg3zjVq92tQoz,bc1qsQ5Izlv0ULY3hWMVM33rNyVjkOPG5KrJoZz0cS|3rDtdKyIffQkaGchaOPrNkIojsp8nGRczQ|3aORJljSvKo3eJfeN7Kv5gLIGGlQIVvJwa|3uF7IJFvXWEVG32eNFpH3Ps9XGgAykDb6P|1z0dXM3K7ncgQUubJirjwFidZzgoROttg6|1BnM38k5mZ9r0qUnKLqWyTqTyEnUObUQLp|bc1qbP1BEvNdVQHqVnaom21Yg8GR6LXiYPjsBP9Ecj|190jsRfuygI0Ax0GCLbEHYLV634ddNgg9r|1bruWdKFnmbKDTVG6cDtzSXPb8yymLcjjw|bc1qehR8ISebg9ut0La8hhe1FRX0heTCAt2QqiQoi2|bc1qhdWn1p7TE4ZB5JhuYwJZ3EfpRAiGYrZ7EL6XFK|1Cbo834WzO4jkHahG9fdVJU1XINfNFge0d|bc1qrHzWRusxjZkytsITa5CCipQvfZy8NBss89ummG|32pPcVEwCmc0wlshW8F09ptD3zYei0XuMh|bc1qzem0rGQm5VN8DIx5ADY9aO1RNi4speGQvxIZZn,25.79999976,1.23030515|2.8282517|0.0731809|1.04142551|1.72923243|2.26285544|0.54596209|0.7226337|0.57541643|0.20427357|0.35790985|1.21853748|1.29663552|1.08366463|10.62722282,0.00249254,P2WPKH,DM,True,FanOut_Dispersal
2026-08-08 19:31:50,148.187.43.9,85.84.129.196,443,8332,32d55b312dd14f3f7e03892db5850146888f59436d6bd16c896596e28b95d1ae,3F01LiSSKnqOOMIEKM92T6OWMHdK4rA1yi,3iWZmTL7yFNNJGEP8vki97bwxjKwEGNKqp,0.33805215,0.30170801,0.03634414,P2WPKH,RS,True,Fee_Spike
2026-08-08 20:06:06,220.124.231.18,182.159.32.86,63148,18332,c1fba0fd79ce17bb2cd662917e3b41c00fba28eb291fcda6e11ce29f225bef83,bc1qJmA6m68Sl8b0k08SVcD4P8nDlUlqB1lSdSq8C8|327oo5OMtpw0VcxH9tAzyB6PU59OwNxMox|1Chd6uQHEX9zjaMZw9YbhWrHjNqUQWbfRt,1xufSC2eWo9GlOQlqIVIr3AaJVjqWtj1mh,0.41688814|0.26011692|0.58572065,1.26237384,0.00035187,P2SH,DJ,False,Normal_P2P
2026-08-08 21:16:53,191.127.213.186,104.84.230.33,53821,8332,238bf094cb3394290027f304c3b07c7f69387345af867d4e08b0f30b3925f1b9,3Zc2DpIjIJaLm2vCb0JMn1PHRu5Mf758kX|1AUSTvbgKu22RZbYdomTcLyK22Sh5PmsmJ,3LSlKbrI18mapPunzRhGFbCzjrIazdx5uD,0.54546759|0.62787512,1.17313833,0.00020438,P2WPKH,NG,False,Normal_P2P
