timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,is_labeled_suspicious,attack_type,chain_id,chain_hop,remaining_balance,change_address,peel_amount,peel_destination_type
2026-08-11 22:49:10,46.96.131.63,220.73.141.54,8333,18332,837c88a27bc1549f20c4af4370e4dd1a261cb2aab2e84ada81edbade9ea36c9a,bc1qrB9qVAtomJQ5hNVIvpr2R9EKsvfN1RzmM5unOz,bc1qWyHsDNMUVWef1PFg3FmCbbXDxDkZafHADISIiT|bc1qJh88ymVWBlNZU9NyRvz4lgi51K3ayJFP9gNRxs,25.97060834,0.14682107|25.82346555,0.00032172,P2WPKH,HN,True,Peel_Chain,peel_5a50567418fd,3.0,25.82346555,bc1qJh88ymVWBlNZU9NyRvz4lgi51K3ayJFP9gNRxs,0.14682107,darknet_market
2026-08-11 23:13:06,46.96.131.63,32.90.216.161,8333,18332,dacaa820d48f28251c459943ffbed03af74adb76deb0290d0c433104ce28883d,bc1qJh88ymVWBlNZU9NyRvz4lgi51K3ayJFP9gNRxs,bc1qQInnggykWJhWpLTcUmo8n4zDX7qXrZHQfdeALc|bc1q94fy8JSPfb0O53cGZzzh49UeMcsh0mFUuI39mm,25.82346555,0.14562809|25.67733111,0.00050635,P2WPKH,CD,True,Peel_Chain,peel_5a50567418fd,4.0,25.67733111,bc1q94fy8JSPfb0O53cGZzzh49UeMcsh0mFUuI39mm,0.14562809,darknet_market
2026-08-11 23:37:00,46.96.131.63,157.187.47.117,4444,8333,9f02cefcdea78b32eaf07801daf963201365d6551f7d0c9de6ec2a61a67e72d6,bc1q94fy8JSPfb0O53cGZzzh49UeMcsh0mFUuI39mm,1BinanceHotXyz,25.67733111,25.67672218,0.00060893,P2WPKH,HU,True,Peel_Chain,peel_5a50567418fd,5.0,0.0,,25.67672218,institutional_exchange
2026-08-12 00:21:09,205.239.125.66,221.188.83.52,52240,18333,9f22d37e2b1c1d62bd854bc41abc8a0c9f9defd59274e3b87ad1271a21522b6c,1RRZkN1ZsoqsxCMsXInJZabfBGToraqMff|bc1qcbW1eaRgQyT0tQPiNbLEGV42FHJLor3dwi5ECf|1Wzm7jRKz68K57DR1eMddXAZ5pBgHwInv6,bc1qSUdXDW5Rf3jzyv1QgAyAfCXgfhcEgQbuGJVJEK,0.13161985|0.03234358|0.30894985,0.47286253,5.075e-05,P2PKH,MH,False,Normal_P2P,,,,,,
2026-08-12 01:07:12,191.217.155.94,204.233.229.45,56832,18333,cbb95e4d252b5fc53123f6341f4b3b88d81b65c66f80e7fee8ca5e553536671f,bc1qnU0S8BbIYmsjQedlRF0QhxVviIM12FhagfI7t6|1g92eihKRaQdWSWyqzRDFmJmBoKn0HwBJH,3s3fBtzGQpjSWKoY6g5KAKm8NypdjjYFpg,0.1352852|0.3084067,0.44341169,0.00028021,P2SH,ST,False,Normal_P2P,,,,,,
2026-08-12 02:16:56,117.246.92.140,53.24.235.113,58078,8332,86e67ccd2973140d22860d005273c76cbf7dd0c25f34c9734d98126d4ccb2ca7,1np4e4bc3kHxzcdWi6fwRZtLDX3zuAo6Qn|1lEcreQ5CkIp5LuFly5kTcEy2NPG74VFhd,1cvQJ6Gw7jCuqXXyplrQypc05SzyUutCpO,0.57707378|0.68372802,1.26044894,0.00035286,P2WPKH,NG,False,Normal_P2P,,,,,,
2026-08-12 03:12:34,216.202.32.108,210.95.197.23,64360,18333,b5e316b74578ea790cd4fd5677f35561eb38358b574a85b0a5862ee464c33be9,16WXVAtUHrEsKX8Qvrd3bbN0ozU3Iw4II8,1ipWupvzY9VG7VYVPs3jaWnRHhoNNeL3PD,1.16854252,1.16820649,0.00033603,P2PKH,PG,False,Normal_P2P,,,,,,
2026-08-12 03:58:50,212.140.171.135,201.168.42.159,18333,8332,ba5a6ad970427f71f57d705b3f0d12179366c567a53b4a39b409ba76ff91871b,3CoinbaseCold123,39tUzHbEtRUChCCb9ucADie2QWcaBwEAyC,403.13433513,403.13408296,0.00025217,P2WPKH,BO,False,Whitelisted_Institutional,,,,,,
2026-08-12 04:17:20,172.62.157.161,213.138.181.222,56040,18333,d6b084a48d19a1cd66f09306d5df3384a98cc6bef46a1f85276c41f9f7afdfcc,1dX9IXQ4DoTi304E9BocMVqa6mVqjpsqVf|3FIDEjKFNfLx4LfsoKVRk783bUj0icLyg4,1AIreHXDAPHzQ5NBl7h1sVEXHf6Q3dSG6v,0.41556174|0.7479488,1.16305035,0.00046019,P2WPKH,SN,False,Normal_P2P,,,,,,
2026-08-12 04:34:16,88.69.220.156,177.203.177.141,61303,18332,9ec63f4df4cf95fd2e981e181a2cfb9d5332c4bc7d38f60b2ccbd6e785941f1d,3sXb02mkrHAlE48iCzUuAC9d4WcEjQU5Pz|bc1qBeqRzQU7Mzbjy6O7Yp4RYvBqq9CqSlfXNbK54D,17pGVEaNUvV8alp8PHuLmPdJQtM6wTfcm6,0.00445588|1.10888398,1.11290596,0.0004339,P2WPKH,ME,False,Normal_P2P,,,,,,
2026-08-12 07:18:09,157.128.240.219,91.184.213.129,65203,18333,2304277dd6636ba8437de748494ff7623c3c6aa3ebd7c9c775fa033547a31865,3XG3QRhLrhweBzxZY9iEXv04q4LFemd57o,1H2o299puF5VwHYPIAggrwf1ACuzP2g2Cw,1.01799648,1.01792703,6.945e-05,P2WPKH,MY,False,Normal_P2P,,,,,,
2026-08-12 08:58:28,211.151.54.231,22.120.17.126,18332,8333,fea065be249a6b87fdb599401477ef7b4ca5b53cd2581f6b0270cbb50bb0cd8d,bc1qKrakenSweepXyz,bc1qDYdisckkbmIZbW5fRNZoY30WXpfe2KoDooCJGY,270.1250033,270.12455569,0.00044761,P2WPKH,CZ,False,Whitelisted_Institutional,,,,,,
2026-08-12 11:21:41,216.152.62.54,147.101.64.156,52290,18333,bce51ef60409915d45e551cef56fc1ce2693ef3168012c2d5601a8bd3d7d80aa,bc1qIxZlJqF1yFszOHpBnMIJOfA875iliFeZZbhGZ7|1WhEfxCt8ftEuBcgpObVZyOOJPhVrr4Snp,1cuf5XsWLLzyipomhjzl2Nr3TtRwAPhLCX,0.15015295|0.70947104,0.85927275,0.00035124,P2WPKH,RW,False,Normal_P2P,,,,,,
2026-08-12 15:11:47,170.198.172.45,190.25.95.187,59607,8332,f8bd005dc2947e868bff47df3a31c2361d9dae9c212d678cca7b8bc3fa10842e,32IkuNrEkqBwwgFWF3P9mlEAVdeakMpN57,3wnWWlsTnXrWuWrFSoAGmQwxrc16Q5v7vE,0.93083424,0.9303733,0.00046094,P2WPKH,JM,False,Normal_P2P,,,,,,
2026-08-12 15:31:13,69.183.153.178,194.105.173.169,62975,18332,1c4bde72a461535ac5d3d7c30e4f7da2665a4bc4f7a9f632701264e609a87c41,3vMxByCb215DMKs6o7PYvnIMnx984s8Z4v|17HIIR2djZsFdxsmqwNB9SJsHJiuF0R4Ew|34ClkPXfKpxwtZNmD86emhC9CgtG8DmQBe,3kj8A2uXRqvkNOiq1vmMMBOQicr8j3k7LZ,0.32554386|0.53238019|0.63971036,1.49756536,6.905e-05,P2PKH,KG,False,Normal_P2P,,,,,,
2026-08-12 18:21:37,202.203.19.91,50.29.164.84,58691,8332,cace3024e9615709d427f0b2c66865efaa94f88b984b071adf551fe775caaff4,3ZNN7yFJ68L29eeZTlbrhDun7GvpvatkbW|bc1qV6s3znAOSxU0EdnBa82qhi4A2yxPFRHuKaiIKM|1FFaYr6Do7IQ2jxLW45nM3G7BdTScxIVJS,bc1qye3WK7ieL0ifhzdKF1SXibeBH26CpiufKzp2o0,0.42533082|0.0541639|0.57280646,1.05186005,0.00044113,P2SH,SN,False,Normal_P2P,,,,,,
2026-08-12 19:02:33,58.83.94.192,81.149.90.45,8332,8332,28110f2ef099181ecb3e54e4c77a825e871a7514c995653d6e4722908523550b,bc1qF2PoolReward,bc1qS2A6e8CY3tqbovJiXpUtNCcPbI1F70ZJ6ZS7iR,235.40904462,235.40828719,0.00075743,P2WPKH,JO,False,Whitelisted_Institutional,,,,,,
2026-08-12 21:15:03,161.145.8.190,32.241.202.234,18332,8332,c7851c0f1530640d469066362549c79ff9663512e68519975f1389a37198061e,bc1qhrV5u3pYEIPPvGdwN7hoCgIs2tB9f1Fy69m0nb,bc1qWIGcHHR9kjQN1o5SH7Amd8yyGADtSseRPmTKeU|bc1qiDj888yjzKpvo6iyTKPmiruNGGVLoBYHLj2US2,34.85250242,0.63220234|34.21954001,0.00076007,P2WPKH,GB,True,Peel_Chain,peel_21a15e3d5e31,1.0,34.21954001,bc1qiDj888yjzKpvo6iyTKPmiruNGGVLoBYHLj2US2,0.63220234,cashout_p2p
2026-08-12 21:31:58,161.145.8.190,95.20.190.133,18333,8332,93ecc1487d6f04c6d7592608256aee7b996b803e4112ffda8436afa89e57fc79,bc1qiDj888yjzKpvo6iyTKPmiruNGGVLoBYHLj2US2,bc1qkS1EsGfT71o0ERAdgV0T4NuPpwaSEKnAq9ZELJ|bc1qL1PcgZNgf7oJRLYScOBC1cyXUA4nlNuszbC3wQ,34.21954001,0.5354593|33.68387916,0.00020155,P2WPKH,MZ,True,Peel_Chain,peel_21a15e3d5e31,2.0,33.68387916,bc1qL1PcgZNgf7oJRLYScOBC1cyXUA4nlNuszbC3wQ,0.5354593,gambling_site
2026-08-12 21:34:35,161.145.8.190,64.35.80.73,9150,8332,2f88e969ee1cb35de68ab8b5d66d4b1d687f72b316b0798550310e364dde5baf,bc1qL1PcgZNgf7oJRLYScOBC1cyXUA4nlNuszbC3wQ,bc1qF2PoolReward,33.68387916,33.68337775,0.00050141,P2WPKH,IN,True,Peel_Chain,peel_21a15e3d5e31,3.0,0.0,,33.68337775,institutional_exchange
2026-08-13 00:42:47,211.31.144.118,144.141.192.124,54028,18332,7d1bbdee7901686a7ffa0147f5ec1d2c341be4ea254a317edf51b74557937b44,1suX6XI7k6tgrwq11YEvWwnJ4j8BKwAxiL,3Bnaur7nzU7KD9WEaI3U58AHmUPSqKAEUB,0.57874564,0.57858428,0.00016136,P2SH,TJ,False,Normal_P2P,,,,,,
2026-08-13 04:41:42,152.227.9.83,188.240.41.131,60541,18332,eb09451244f742eb9e9105ed978643bbc39ed50a7e95bdb0c69a1245e95748ba,3oQcbHzuzftyyrdB6yL2xNKGqpeaOzg95C,3Xfv1bkA4TCWyaSiIJRNA0z1NsBE0RtOd5|1NhMLSUTBw16nm7QybtnWKl9vFInCpXF3p|3ovNZmlot0jV5bJxSCdoc4yhYuYEf6u1dK|3NRqjOQsvseMxxftFY6Vefp88vbSnQLpVe|bc1q2gQ1tEh5Ao7Nirp0AUi0P2O3Soi2aBecjtIxYP|3KCeln7b5cVcc4VzfdnjZGIHmr8yh6Ih7D|bc1qTfYvAK9MOx9VHjDGa6SjaNIP6sjlnAbFTSbHdy|37GLMJgp8LmCeyqcAGSBeIV3fsAvLwy9pU|bc1qdMBKjSiG7AVnVRDpPgEIgW0grDj0iPixYubdvK|1FUcI40JENoFixyaXVpnPbJstMMobQSg9J|bc1qz9zyFEmgLxjjWNdkpi3rxUB07lewIcq50k12ae|3ARX0nhGsrNcIXzuDLZY1rsaj8RjHZle1o|1sc6Z24bjQNY5WLpJafq5W2JUZYXMT0xOL|3TzIWr8nefUFg11Nt6vfRjNBKatcwaUXY3|3gOFGemqYVythVCPDqdSbn9BqMM8BLoLRy,22.10979723,2.85799201|1.57832014|0.21049075|1.89923425|0.83979285|0.59037417|0.00910948|0.72601347|0.40106789|0.73964862|1.32199856|0.51163195|1.30638863|0.85428232|8.25880576,0.00464638,P2WPKH,PT,True,FanOut_Dispersal,,,,,,
2026-08-13 09:22:51,129.164.183.24,188.2.131.189,4444,8333,7afa2adb00253959d9df87e75a32f4347ea13fa4629fd2c028ac4f3b24467d87,1V2ME98SReEaOQ3fhFVst1gSWb3p7qwbEp|bc1qDydSCUjROjexUhbmENTf8P8dVQB0bl1L1mA1bv|bc1qr418yL1iVnCbgQGabE4rdApnnbUuHErRQIMOpu|bc1qaJlG34Zix6Uw9gMhJAbnt1WoEImSm20l7GcRzB|bc1qtAXGT6qyEfcoCvkByhwsFgWpeBHRSR3eHht412|1fLyUWvRq84ky8xU5689EfqbrXqQruJPWb|190f7NiEjnGXDqhg17B2mXowWdKZNbWmbS|bc1qfQ4chlXX1U6oYMIlUDCaAY5uOuSsl7pMyJsZ8U|30RvADkaaz533Se9msJWRtlthznokrTLSQ|bc1q0dBC7gQMNuzeTcq96JIf5rM30Xtvj9YHNDPYS1|bc1qE9hm4zuqCSffGiT9Z177PGKeSaTh9hsypSfgKF|1VCXkV2E7YP41V8lESDsP8EaDIhjpuffOV,1IkkD8dzzTjA40InJ9CzyZG8VaaQUaUK8B|1EWGFT4RAYJkE0Uc73oFKPQEsBzQMv0XPq|3yBAyPfLjg9qDv1Ymuijl8y9nn0y7pk57n|1LSc9UYWcxuAvOqyDhvIDNKbSwZnSVLmiA|19iHwyVVoiW1nPlUmcYSZTSdHKim6cUamo|1QNHYnryVfwEH5qngGSMUQh6Jxb8Ms0wsZ|1fERXCPAbmjZm88AGMq7GINJnC4D4P1Qex|1kKxKP7XWQThaB2TGNVzC9ED1ZJGpIwM3a|bc1qut1xjuJy4BmPzKpuKaIvWrwWOmDFndTfPT66xx|bc1qUkTOCSZkTrFqn8AyXJcaIASTUm1jt5BV2MmDww|3f9XWMbmfz4VOw6grUYSz7ZpEn7oBIdV3S|1FJOyv9IBXsBfGUF8qYvLztncjujc1NZyy|3dGcutMxasXnyBCTKO2Alhu9oJQR8IzF5e,0.51279011|0.53984973|0.51327535|0.51420346|0.52177715|0.51806669|0.55073838|0.5110444|0.50690185|0.51932562|0.50347532|0.51341942,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.22396965,0.00089783,P2WPKH,VC,True,CoinJoin_Mixer,,,,,,
2026-08-13 09:43:26,163.42.68.123,142.99.71.41,8332,18332,a1abe8b2334b734ac2549ee90585bace34a56eff068869dec35c27692600c7e1,11CA0JtACA6UQfhlwxpvOLhAJ00GwUBJbx,1XTOZzcsrB749qwB06d89URw7prNWQ2tYi|1yNE6qUquuPD66PnZQ8a4u937WQj5DGRWD,24.02444008,0.59234324|23.4314095,0.00068734,P2PKH,IQ,True,Peel_Chain,peel_56614c6ff969,1.0,23.4314095,1yNE6qUquuPD66PnZQ8a4u937WQj5DGRWD,0.59234324,privacy_wallet
2026-08-13 10:08:55,163.42.68.123,74.158.122.154,8332,18333,a80f32469238cd672fa0c162338c44f813ae37087090d063b0b3113ba8bca619,1yNE6qUquuPD66PnZQ8a4u937WQj5DGRWD,1901TNAyo5YHWlCQsHNV7XrQc7LygwD1CG|1iEAr9Ky6Au0QXvkcyeADdMidPbdn0tTbm,23.4314095,0.44245679|22.98879854,0.00015417,P2PKH,UG,True,Peel_Chain,peel_56614c6ff969,2.0,22.98879854,1iEAr9Ky6Au0QXvkcyeADdMidPbdn0tTbm,0.44245679,darknet_market
2026-08-13 10:24:40,163.42.68.123,193.147.196.196,9050,18333,2c366c370fa302e73a7d3e5af35a02483f6d5bb6cf03470a9988a03392fee991,1iEAr9Ky6Au0QXvkcyeADdMidPbdn0tTbm,1SUrrIfxJvLhNk0Aqp9HI94q4KffiYZI48|19LxAAJjJ5ZImD2P2rjFxDDtIWdpYT2DiX,22.98879854,0.44495868|22.5435798,0.00026006,P2PKH,PT,True,Peel_Chain,peel_56614c6ff969,3.0,22.5435798,19LxAAJjJ5ZImD2P2rjFxDDtIWdpYT2DiX,0.44495868,darknet_market
2026-08-13 10:28:00,11.205.160.198,191.176.72.76,50036,18332,3c445c89d16b3f45043b9bf8ef81072a85df6313b41a24ec2d834aaa2a497432,bc1qWr1JjLieMkB7NXvAPHkJTFihibFSMlU824g3W6,bc1q8M6EAA9dMycot7b1u8qAbXVh1r4z4Emg2h9quN,1.57056662,1.57012987,0.00043675,P2WPKH,PA,False,Normal_P2P,,,,,,
2026-08-13 10:39:21,163.42.68.123,220.225.89.139,8333,8332,7cf8363f6c2f28a51401783bef515fd65559c61261d42206f20e157fc526904d,19LxAAJjJ5ZImD2P2rjFxDDtIWdpYT2DiX,3CoinbaseCold123,22.5435798,22.54274718,0.00083262,P2PKH,SC,True,Peel_Chain,peel_56614c6ff969,4.0,0.0,,22.54274718,institutional_exchange
2026-08-13 10:44:12,165.27.235.128,198.108.53.26,65450,18332,3da449326592a8298a9dc2f9784464f2889c5508fd87afa374164ab8f74db6e3,1yboZa5HdWbDRH8hZZjzDpKEUmltTfmMjD,3O2qRTrrDjGELkrBPQ5etzyyJJq1QxnA81,0.80721598,0.80709475,0.00012123,P2PKH,CO,False,Normal_P2P,,,,,,
2026-08-13 13:41:07,219.148.76.25,113.177.157.139,49210,8332,db034e6594860088c252df427bb8ad59ab3d8702bad506f88bbda5516f280f0b,3u2ssRwtesttRFFPyx12L3p8DIjoKnBL6v|bc1qnnE3iWBhwZkh989amGnUlDl814cseDnD6dAjK5,bc1qPIECoxgavG7Cw53W86jfLXVwgdGVIQFSfhg7Ml,0.28095267|1.08028558,1.36098675,0.0002515,P2PKH,TZ,False,Normal_P2P,,,,,,
2026-08-13 14:26:33,212.116.156.225,17.230.66.102,18333,8333,782dcb2742b9e9d88e11d70770912da7798edbb111f15fe351605fd6d5841f59,3M4ez12aXeUt9jp5IU7NvXTJFOM8vTtws0,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,421.10841617,421.10786001,0.00055616,P2WPKH,SN,False,Whitelisted_Institutional,,,,,,
2026-08-13 15:11:30,192.120.219.234,169.203.30.25,51796,8332,20e887e6df335012192af781a423e6c69264681aaeb7c8ad73f76f0aa8fb136a,3qbWlmjN93Jgpjq3uIwLtuQjDnRbhFKLqq|bc1q25rKdyyaGEyhb9I6n5bJDotILltbi6QjHv4ewE,bc1qhDozLHxKnh12oSHjKO8zeugH8aQbwtfIzJQ0GO,0.68271632|0.74364173,1.4261264,0.00023165,P2WPKH,UA,False,Normal_P2P,,,,,,
2026-08-13 18:02:59,206.130.67.61,94.131.179.250,55630,18333,639137184e2a5f809e3b2f3746cf0295398b8eebb04fc2ae9843a42b5bde709b,3tpTVELVGMcgeb51uf5wU7teMt4BuksXj2,3w36tw7i19pHh8WFDtYLSSNI9CJdMEB7kI|bc1qO3DRdv7rp3bLAViyPtRsoXFzV8K18dUKWedzjm|bc1qV9Zb5TufzRQXxD0ltkApfqmvOfCfp2dIQfa9au|3b4I17lMlnv24LJ3R2ljYbcH76YtsvlG3E|bc1qjMuCOZW6Pepi7EXcd8D0OUK0fO4IRGUNriVsMz|3fbgILs9VVRGc6tK3HNTHcsl7dZ2TGlwR4|1ClntSEJMcx3hs4O4ukyo4yjLMq5QS3t6O|3zaZx0lWpaQcVhQehjXeHkT7SRrr1qVy2m|1IEh9DgoZlVXoMBiLc5VlntJ6v65vmNyjs|1nMuSbB0LrjHtgeGbSStc3QaadyJ1VcHbZ|36NrMBUQLv9C5jHwiNk792wbXiCSHoy0v6|32CC7CuPiGpSJ6TWwC1XxtyDHC471zmu3O,22.66864821,3.53984131|1.37679849|2.78989577|0.06039457|0.51337542|1.36060721|0.37488782|2.07350067|1.19986416|1.20211127|0.87377255|7.29867131,0.00492766,P2WPKH,SM,True,FanOut_Dispersal,,,,,,
2026-08-13 18:23:59,153.106.242.127,219.249.176.179,58045,8333,eb4d845c9fec5625acd8f8bdc8a1b8ac46298f95ecf64a6a3638c1696950dbf1,3Th31ZxIBYCAPhZI0W9sNJscii1QM6WEbF|bc1qCpeqsHRz7wDBCVmeTGx3mBx3QmkdreywZLuDQV|1BnX3vlsgiMGLGnZipFmsTiQ4h87ojuP5X,38nj0Nq2r4gPBrHBwp4awT1VYOpMdJJRXm,0.57076589|0.07026084|0.94067373,1.5815158,0.00018466,P2WPKH,UG,False,Normal_P2P,,,,,,
2026-08-13 19:42:01,198.50.37.130,216.124.133.149,58887,8332,2f20d6265cfd212b8b69eba30619f3efe1eb4504cfafb15654e80f37eedddfed,13Uc4AOqde6KgDDwHqKIXfkOJ1NbnRk71F,3xxtmaBNj1XUOspboBECC2Czd635sdCxOA|bc1qsYIc80eutFagUIdFNxBuMvuwXK2VAFPHUF9jZu|bc1qBSqi4fxycs7mJzZjHp4ae1qDeD85EeC3M807qI|bc1quPGPZKQXWpYAq6s89dKXpZI0n7CjgHwUzufkD5|1W5dzAz8uwtE95ynAopXuLK0gfTjA35XRj|1ali8wQZwJc3ucK9MYlky9gKMGZreLqNRf|bc1qnryukDC7sOYz5X0PnCRcd2j9hSrutoDz5PPTsR|3Owyvd0XyYC7W1BYURO7U1l1kpf2uciFEr|1SzVNSXxaDZFnuOTFG39LLA6XCSHHUcuzM|1D254LotKBsOco4pqGc7ByA7XqYHzF7XNs|bc1qPEJHIW15ySkOaAupDg5TkspkATwVr9QNejh67e|37hBhVWChPrfWvyl6S4M8V9kvGQm9UvvyU|1YWykMDKR8UZ5WICtw3clJbPxvUatCifGV|bc1qiE9TvMcZttYs1ds7iqxjvzeGetsb8uS15L0wfq,14.18753163,0.6770741|1.71451942|0.30849757|0.34913599|1.27348915|0.32696677|0.37740215|1.10106842|0.63375413|0.57450866|0.84084839|0.69676193|0.41696143|4.89434975,0.00219377,P2WPKH,MG,True,FanOut_Dispersal,,,,,,
2026-08-13 21:27:05,147.241.221.218,210.183.247.210,64306,18332,db72d9ef5c3a680eda51aee3f7d7ef7d53da43ea3113081e164f79d3684a49aa,1ti7wqt6wUQNC5bw5A5Xo7WOBYEeNKyOV7,1MrEZ7rXgTqSddjjditUnblQcWfB3ZBMdv,1.44768893,1.44719847,0.00049046,P2SH,DE,False,Normal_P2P,,,,,,
2026-08-13 21:35:32,194.130.220.94,202.47.217.17,57689,18332,e19042c551a4421b1e4252cbf5b8a57254e73407e54bcd4e05653829099234fb,3m4ghk8wqiAsoXTar4wTNorJOAkYpBa8jQ|bc1qd7ditVSPAhCKLZLLOUWnXVpmmBAFIXGXjF7n1A,bc1qg9vUpcYNZNoHETwhLb6p4zP55k4WSdyjSzNlfd,0.15231385|1.26143504,1.41329523,0.00045366,P2SH,NO,False,Normal_P2P,,,,,,
2026-08-13 22:03:23,168.152.62.171,198.103.22.179,9150,18332,8e226db82c3bf013a3f78a9713226e4f91d77c7d20812219729efb2c558489c1,313s8Q7ARhsG06vCKjuln4m6u6CPQEn3Wi|3GDcPaRKLpDDNQlF7z69KDqy38LEPDX3UC|1royFYWTnvm50JS2uBTxmTDIfdEGnKY0qT|bc1qQ6lxqRWmz5gJk7Bysn1ctNZy9nbOmi5XdQydF1|bc1q0ds4gmOV3m5TU9NLwj52VKKHBDdwGKVD9Q5xV5|3sI86aOJnRg8yJDqbdAHHeEfiLeqROdKXU|3B9wIjnw2QuEb9BaPVH1k5Xwi0GEx3v4Os|1zP0EzPtCjGga796TdH5Dyt6vbQHOtaa4I|bc1qZEE7pAKBYT7xZWsVpnsBrJ8mD3jX5A3FMeanrI|bc1qErtukLa4aDUbD4IkewKB8zaHTthIBs8oBmBGvB|3FKQ32CpXLpq7S5eA0tvpDrBjiFFBxYW4f|bc1qUZDxKP0nTYcW4uarTBxIrtJJr5shO1giLp2d8z,1m2mSLD5YPbyYFThzaEENNF1jRDl0Ac5CK|bc1qS10zJO9Fuua2dNrwcRLjL89Vbf5LSQjwBjrous|1TAhCtK076BrNISK0IP8PsESVQXwTvMiG1|3cCRbflcLBehgypBb5D66nJYVg8SkfDDa2|bc1qlc7xnzq5m1WV5AkHAPcyD9vwWTUuga6UPB3i8s|1uZUOTHbHtuBnEswDjGj6brwWT6spzaPAQ|1fNN8fObrPwc2tIcNKiDz3McOtWMuOT0OF|15nOnnsikwV4gcToeVsNlqNWNSypLVTqn4|bc1qIq83IVXzN0gaJgBJFBeZ7FhyzHInb1Hxglfdxu|3xjBg1ngBKCk1W6K5XN6EwINOMBConVVfA|3k6Zq4pfzcqVwArvOTi3zKTwfPJ2Z5YIpF|3iLYYBK5TtkDzREOhB03akRlljvxIi6SZm|33Fd4OGkajeymcPOnGgWjDBp2hBSBAM4X1,1.04519963|1.02055246|1.00645559|1.00334408|1.03559193|1.01629363|1.00940196|1.05032764|1.02064764|1.00983507|1.02648918|1.00323306,1|1|1|1|1|1|1|1|1|1|1|1|0.24546359,0.00190828,P2WPKH,BH,True,CoinJoin_Mixer,,,,,,
2026-08-13 22:21:29,143.248.75.145,221.1.11.39,9150,18333,f0e7c71c30ccf438df5e3907e6735c678033d691f8b9a06e5de73f350395daf4,1207indC40gz0OONOq03H8fwRMFF9K33fB|1THM75FY0853siUB2wF5JBFBakYqcDDf00|3IszVP5FEYqkPIFCUJ95DNqKoh4fKgAEIp|3r3QIuxg5K1ONlN25RrLxpqLbCteaIgi8w|1ZzHhFJWnHHFM2iqD9UBJAMdsnZKUSwULY|1SgnS3v8cpIfuZbk4rsihgtblrbJydUE4U|bc1qhqHUNH7T1CIgeqG9W0M4M6HMHXp8yMB5xt3fvq|3XdhiLl0W9p53chDAToKUIyAp8OgJuLxab|bc1qOsiGJlsxx1WTIAEdWqaXtAwUv3JWttnWXbi1wX|3W0lzRdyuLodRPjlks7XA2RDyVMygkRgx8|bc1qYpXN9a4HgK8DEImeJ2w535qiSX0NAjgkmpT2vA|bc1qKxUcI8NwqFthIUF2wU6cPAswOujm2g6jSBVMT8|bc1q6T8B3ymPNQkklZHQY3vaHXeW7ZpSmx98uHZq3u|12a11WTFSyDr40vkp47qAZnHweLnRIaQUX,bc1qtNhH7FpHxMJ9GW2VLs9DRZg0QpoY19H7SkimIo|3koJg89OEyY6J8GFdJ5khYao3bQxAh4FNP|bc1q5PShHYlxfdS3rtp6KUWrWVIitz8tPgaT9CU4aY|367KBebQB8PAfaO4sff09nrYHgM5KVDGaV|1AHsiHJMjLWGHIGNhGQNWebXAw0J3bKh6i|bc1qVw0NJZla8Ia63wieCut7CCRPisLWfPZIrLK6Bk|1LDFedR92Sw4gIQxZcAFaJh1EaJ6dNnRvr|1Cni0DlkIuSWafG6YlQSoiAy55XxDdvIR6|1hxalCY8OtAUcw61BYicCYKQaD4ZO2JtSR|1YiJDKJ1zip7VzT7XFiDXYf3SepcvILnlD|3n2XwpVZu4Ad18AUBKnSpsHmskXx848s4H|3uBBrdwMvwymlZKHuVgERTPL3gfgW6f9bu|3RByQkNzM5t5q6Q93Pl3W3w7a1VRdtu154|37OQqNMbr7EVR0CI5RKwboUeay7M8VaQJa|17wVpxJjwed7JJNyA4ZdHSDcRoDqQS7PJr,1.00322928|1.01220022|1.00392383|1.03165624|1.04933197|1.01561544|1.0052175|1.01638378|1.0317472|1.00628505|1.01253677|1.0337322|1.04483359|1.03190245,1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.29790644,0.00068908,P2WPKH,AE,True,CoinJoin_Mixer,,,,,,
2026-08-13 23:19:40,139.138.247.27,124.181.17.107,63136,18332,f0c71ff50caadb7f8e46b59d9f1d3a0791cdcd4345aa34be3f160e0265ee0783,11uObDFoaouk2KKL6G2i8QDDSbIp4I1KRH|1pgl9X42LXidNS1mg2sxsytAgLCg5oO2xO,3h5kVtJCjldoSmg7rt4H4EOflxDnamp7xs,0.17782898|0.39270974,0.5704066,0.00013212,P2SH,BG,False,Normal_P2P,,,,,,
2026-08-13 23:25:46,134.234.9.241,220.89.152.192,49167,18332,0b7810a122e4f152a1e1bf413a5ba625f2ac9c47bc7755937e1f2f8e73fc0fc5,1MVG7MhNdEm3GbQfUErVbN55yOIsE58JWd,bc1qlXHJPCe23plhETKsxy8qPJCJ2KyqfPT7Kw1rdP,1.35892016,1.35861157,0.00030859,P2SH,NL,False,Normal_P2P,,,,,,
